ticker,score_period,period_end,leverage_proxy,debt_to_assets,cash_to_assets,net_margin,fcf_to_assets,accrual_proxy,current_ratio,assets,liabilities,cash,current_assets,current_liabilities,total_debt,accounts_receivable,ppe_net,revenue,net_income,cfo,capex,fcf,interest_expense,depreciation,cogs,sga,company_name,sector_group,industry_group,index_memberships,cik,sec_available,assets_latest,liabilities_latest,cash_latest,current_assets_latest,current_liabilities_latest,total_debt_latest,accounts_receivable_latest,ppe_net_latest,revenue_latest,net_income_latest,cfo_latest,capex_latest,fcf_latest,interest_expense_latest,depreciation_latest,cogs_latest,sga_latest,leverage_proxy_is_assumption,debt_to_assets_is_assumption,cash_to_assets_is_assumption,net_margin_is_assumption,fcf_to_assets_is_assumption,accrual_proxy_is_assumption,current_ratio_is_assumption,assets_is_assumption,liabilities_is_assumption,cash_is_assumption,current_assets_is_assumption,current_liabilities_is_assumption,total_debt_is_assumption,revenue_is_assumption,net_income_is_assumption,cfo_is_assumption,capex_is_assumption,fcf_is_assumption,interest_expense_is_assumption,depreciation_is_assumption,last_close,ret_1m,ret_3m,vol_3m,drawdown_6m,market_data_available,last_close_is_assumption,ret_1m_is_assumption,ret_3m_is_assumption,vol_3m_is_assumption,drawdown_6m_is_assumption,reference_period_end,news_mentions_30d,risk_news_mentions_30d,news_data_available,news_mentions_30d_is_assumption,risk_news_mentions_30d_is_assumption,assumption_metric_count,stale_fact_count,data_quality_score,data_quality_note,beneish_m,velocity_signal_count,velocity_trigger,negative_fcf_quarters_l4,fcf_ebitda_conversion,cash_burn_to_cash,ebitda_proxy,net_debt,net_debt_to_ebitda,ebitda_interest_coverage,score_leverage,score_debt,score_net_debt_ebitda,score_interest_coverage,score_cash,score_margin,score_fcf,score_current_ratio,score_negative_fcf_quarters,score_fcf_conversion,score_cash_burn,score_fcf_sustainability,financial_performance_score,score_negative_momentum,score_volatility,score_drawdown,market_implied_risk_score,sector_base_risk,sector_quality_score,score_sloan_accruals,score_beneish,accounting_integrity_assumption_used,accounting_integrity_score,fraud_quality_subscore,fraud_risk_subscore,fraud_watch_flag,news_sentiment_score,news_sentiment_assumption_used,facility_liquidity_score,facility_liquidity_risk_proxy,behavioral_payment_score,behavioral_payment_risk_proxy,sector_density_count,sector_density_score,connectivity_contagion_score,connectivity_contagion_risk_proxy,governance_discipline_score,governance_discipline_risk_proxy,collateral_recovery_score,collateral_recovery_risk_proxy,raw_surveillance_score,surveillance_score,ewif_score,alert_level,alert_tier,top_risk_drivers,top_driver_objects
AXON,2026Q1,2026-03-31,0.66,0.28,0.06,0.09,0.04,0.02,1.2,7000313000.0,3757655000.0,1201147000.0,3713052000.0,1470147000.0,1891274000.0,,,2779536000.0,124656000.0,211339000.0,136258000.0,75081000.0,224200000.0,83161000.0,,,Axon Enterprise,Industrials,,Nasdaq 100; S&P 500,1069183,True,7000313000.0,3757655000.0,1201147000.0,3713052000.0,1470147000.0,1891274000.0,777486000.0,330979000.0,2779536000.0,124656000.0,211339000.0,136258000.0,75081000.0,,83161000.0,1121411000.0,1035893000.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,424.69000244140625,-0.26662525212612265,-0.2576776960457462,0.6523589136732829,-0.44078531407861576,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,22,0,43.0,Weak quarterly coverage; needs manual review or better data source,,0,False,,,,432017000.0,690127000.0,1.5974533409564902,1.9269268510258697,53.5,89.0,89.0254665904351,38.538537020517396,55.0,72.0,70.0,60.0,50.0,50.0,50.0,50.0,64.11822262343917,7.053717325708966,13.03654073725189,15.921468592138426,12.003908885033093,45,75.0,74.0,,True,59.75911131171958,74.0,26.0,False,40.237421229548296,True,72.76502244289154,27.234977557108465,62.86723559373877,37.13276440626123,141,51.8,41.49924324417455,58.50075675582545,59.07459992234872,40.92540007765128,83.17410004112466,16.82589995887534,55.42125508323117,55.42125508323117,55.42125508323117,Green,None,Market-Implied Risk: 12; News & Sentiment: 40; Connectivity & Contagion: 41,"[('market_implied_risk_score', 12.003908885033093), ('news_sentiment_score', 40.237421229548296), ('connectivity_contagion_score', 41.49924324417455)]"
AXP,2026Q1,2026-03-31,0.8899460656406405,0.1956723018252216,0.1740305735948254,0.2659082829719161,0.0463718945657733,-0.0202270034380726,1.0,308894000000.0,274899000000.0,53757000000.0,12270000000.0,11441000000.0,60442000000.0,,7240000000.0,42195000000.0,11220000000.0,17468000000.0,3144000000.0,14324000000.0,6849000000.0,425500000.0,,,American Express,Financials,,Dow; S&P 500,4962,True,300052000000.0,266578000000.0,47792000000.0,,,57758000000.0,,6118000000.0,41304000000.0,10833000000.0,18428000000.0,2425000000.0,16003000000.0,6849000000.0,,,,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,301.5267639160156,-0.017347831531004054,-0.18810915874997902,0.3184624774104987,-0.2123673209447069,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,7,0,81.9,Usable quarterly coverage; some missing fields,,0,False,,,,18494500000.0,6685000000.0,0.36145881207926683,2.7003212147758795,21.340524581247937,95.10819245436946,98.19270593960367,48.754015184698495,88.60458603922382,96.5908282971916,73.18594728288664,50.0,50.0,50.0,50.0,50.0,69.08631108658018,18.648473541670164,53.58958709825022,51.27211317588218,41.170057938600856,45,75.0,82.02270034380726,,True,75.51769561205154,82.02270034380726,17.97729965619274,False,56.31092229527448,True,80.71838830546386,19.28161169453614,77.5030160138895,22.496983986110493,75,65.0,61.72871053142528,38.27128946857472,75.06795581655786,24.932044183442144,82.22250504588531,17.777494954114687,69.15185820831489,69.15185820831489,69.15185820831489,Green,None,Market-Implied Risk: 41; News & Sentiment: 56; Connectivity & Contagion: 62,"[('market_implied_risk_score', 41.170057938600856), ('news_sentiment_score', 56.31092229527448), ('connectivity_contagion_score', 61.72871053142528)]"
AZO,2026Q1,2026-02-14,0.78,0.4357957090494723,0.0139682791307328,0.05,0.02,0.01,0.8902220829469975,20438595000.0,216280000000.0,285492000.0,8832074000.0,9921203000.0,8907052000.0,698376000.0,7554520000.0,18938717000.0,2498247000.0,3117337000.0,1327257000.0,1790080000.0,320121000.0,613199000.0,,,AutoZone,Autos,Automotive Retail,S&P 500,866787,True,19355324000.0,,271803000.0,8341379000.0,9519397000.0,8799775000.0,670137000.0,7062509000.0,18938717000.0,2498247000.0,3117337000.0,1327257000.0,1790080000.0,320121000.0,613199000.0,8972243000.0,6356318000.0,True,False,False,True,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,3377.780029296875,-0.07131640757779245,-0.006199175531131584,0.300038650474419,-0.21268277654177836,True,False,False,False,False,False,2026-02-14,0,0,False,True,True,14,0,63.7,Quarterly assumption-heavy; use with caution,,0,False,,,,3431567000.0,8621560000.0,2.512426538662949,10.719593528696961,36.0,75.52553636881596,79.79289102228418,95.1984757326136,29.3121860871552,60.0,58.333333333333336,39.022208294699745,50.0,50.0,50.0,50.0,58.1316256487669,48.96680407814474,56.66022492093016,51.21953724303694,52.28218874737061,55,55.0,77.0,,True,63.57581282438345,77.0,23.0,False,54.58058206831538,True,59.1881625684578,40.8118374315422,67.47077554643555,32.52922445356445,5,95.0,59.56310134997986,40.43689865002014,65.25058641780478,34.74941358219522,71.07818115041246,28.921818849587538,60.4373203671929,60.4373203671929,60.4373203671929,Green,None,Market-Implied Risk: 52; News & Sentiment: 55; Financial Performance: 58,"[('market_implied_risk_score', 52.28218874737061), ('news_sentiment_score', 54.58058206831538), ('financial_performance_score', 58.1316256487669)]"
BA,2026Q1,2026-03-31,0.9636682505294714,0.2849860729305103,0.0617038965452371,0.0246029679770892,-0.0063172458992517,-0.001420014928362,1.1761679630875346,164787000000.0,158800000000.0,10168000000.0,124141000000.0,105547000000.0,46962000000.0,3485000000.0,15763000000.0,92184000000.0,2268000000.0,2502000000.0,3543000000.0,-1041000000.0,2679000000.0,2060000000.0,87766000000.0,6175000000.0,Boeing,Industrials,,Dow; S&P 500,12927,True,168235000000.0,162778000000.0,10921000000.0,128459000000.0,108115000000.0,53848000000.0,2921000000.0,15361000000.0,89463000000.0,2235000000.0,1065000000.0,2942000000.0,-1877000000.0,2771000000.0,1953000000.0,85174000000.0,6090000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,199.02999877929688,-0.11194894201551098,-0.08910755707415619,0.3161795585421844,-0.21066823875869278,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,2,0,94.8,Strong quarterly public-data coverage,,0,False,,,,7007000000.0,36794000000.0,5.251034679606108,2.6155281821575214,7.266349894105729,88.62604453021173,39.36206650492365,47.69410227696902,55.85194827261855,49.84118719083568,42.157239345336734,58.80839815437673,50.0,50.0,50.0,50.0,48.84525957437532,35.14874048764064,53.9700735763026,51.55529354021787,46.89136920138703,45,75.0,80.1420014928362,,True,68.89103008575489,80.1420014928362,19.8579985071638,False,53.09926247300611,True,64.35654214358664,35.64345785641336,67.55223570319612,32.44776429680388,141,51.8,64.9509686352254,35.049031364774606,68.52483107171629,31.475168928283708,59.07099335329305,40.92900664670695,60.30542727548309,60.30542727548309,60.30542727548309,Green,None,Market-Implied Risk: 47; Financial Performance: 49; News & Sentiment: 53,"[('market_implied_risk_score', 46.89136920138703), ('financial_performance_score', 48.84525957437532), ('news_sentiment_score', 53.09926247300611)]"
BAC,2026Q1,2026-03-31,0.9140011429597852,0.0932341700355759,0.0693552917379109,0.2756467052344469,0.015,-0.0071031689961575,1.0,3496186000000.0,3195518000000.0,242479000000.0,12270000000.0,11441000000.0,325964000000.0,,12539000000.0,115122000000.0,31733000000.0,56567000000.0,264100000.0,2735600000.0,73331000000.0,2354000000.0,,,Bank of America,Financials,Diversified Banks,S&P 500,70858,True,3411738000000.0,3108495000000.0,231845000000.0,,,317816000000.0,,12516000000.0,113097000000.0,30509000000.0,12613000000.0,,,73331000000.0,2314000000.0,,,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,True,False,48.75,-0.018899560100416823,-0.1131405241369815,0.2603851600179599,-0.14365780406315465,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,9,0,76.7,Usable quarterly coverage; some missing fields,,0,False,,,,107418000000.0,83485000000.0,0.7771974901785548,1.464837517557377,17.199771408042967,97.6691457491106,96.11401254910723,29.296750351147537,59.67764586895545,97.56467052344469,55.0,50.0,50.0,50.0,50.0,50.0,61.39133293886761,31.143245977169748,63.26913999700668,62.72369932280756,52.37869509899466,45,75.0,80.71031689961575,,True,69.84772984935697,80.71031689961575,19.289683100384252,False,59.606747431157615,True,70.70076229016829,29.299237709831715,72.47764859614804,27.522351403851957,75,65.0,66.91176228077912,33.088237719220885,71.28143187777356,28.718568122226444,80.74481565935979,19.255184340640213,66.55830534709263,66.55830534709263,66.55830534709263,Green,None,Market-Implied Risk: 52; News & Sentiment: 60; Financial Performance: 61,"[('market_implied_risk_score', 52.37869509899466), ('news_sentiment_score', 59.606747431157615), ('financial_performance_score', 61.39133293886761)]"
BALL,2026Q1,2026-03-31,0.6,0.3,0.05,0.08,0.04,0.02,1.4,19524000000.0,14103000000.0,1212000000.0,6113000000.0,5487000000.0,2000000.0,,,10983000000.0,915000000.0,1262000000.0,474000000.0,788000000.0,333000000.0,622000000.0,,,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",S&P 500,9389,True,19524000000.0,14103000000.0,1212000000.0,6113000000.0,5487000000.0,2000000.0,2057000000.0,6656000000.0,10983000000.0,915000000.0,1262000000.0,474000000.0,788000000.0,333000000.0,622000000.0,7081200000.0,566000000.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,59.11000061035156,-0.09340485618005556,0.1135730325483344,0.28630797070304537,-0.12504976014059432,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,22,0,43.0,Weak quarterly coverage; needs manual review or better data source,,0,False,,,,1870000000.0,-1210000000.0,-0.6470588235294118,5.615615615615615,62.50000000000001,87.5,100.0,73.07807807807808,50.0,69.0,70.0,70.0,50.0,50.0,50.0,50.0,70.2308975642309,77.26217209138906,58.94867154949244,65.82503997656761,67.3452945391497,50,65.0,74.0,,True,62.81544878211545,74.0,26.0,False,67.74191653884412,True,75.626993660327,24.373006339672997,72.37461287066506,27.62538712933494,25,80.0,69.4037658503862,30.596234149613807,68.54861059950916,31.45138940049084,88.03463463463464,11.965365365365358,70.3092003883814,70.3092003883814,70.3092003883814,Green,None,Accounting Integrity: 63; Market-Implied Risk: 67; News & Sentiment: 68,"[('accounting_integrity_score', 62.81544878211545), ('market_implied_risk_score', 67.3452945391497), ('news_sentiment_score', 67.74191653884412)]"
BAX,2026Q1,2026-03-31,0.696865867177265,0.0,0.1016325707951224,-0.0969964664310954,0.05,-0.1183613826463771,1.8540481992959656,19846000000.0,13830000000.0,2017000000.0,6847000000.0,3693000000.0,0.0,1698000000.0,2913000000.0,11320000000.0,-1098000000.0,1251000000.0,513000000.0,332000000.0,290000000.0,971000000.0,7911000000.0,2915000000.0,Baxter International,Healthcare,Health Care Equipment,S&P 500,10456,True,20055000000.0,13953000000.0,1966000000.0,6872000000.0,2970000000.0,9439000000.0,1861000000.0,2910000000.0,11244000000.0,-957000000.0,845000000.0,513000000.0,332000000.0,290000000.0,981000000.0,7865000000.0,2890000000.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,16.799999237060547,-0.11718346658546819,-0.12910592944997468,0.532055138443885,-0.29517404356778676,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,6,0,84.4,Usable quarterly coverage; some missing fields,,0,False,,,,163000000.0,-2017000000.0,-12.374233128834355,0.5620689655172414,47.97011992341026,100.0,100.0,11.241379310344827,71.18073451289212,20.600706713780923,75.0,82.08096398591931,50.0,50.0,50.0,50.0,62.00821160514972,28.482345091670886,23.49310769451438,37.47099273870221,29.81548184162916,40,85.0,91.83613826463771,,True,74.6913334555024,91.83613826463771,8.163861735362289,False,50.5102044023595,True,79.15280788329866,20.847192116701336,72.68433125809575,27.315668741904247,52,69.6,58.209007709205025,41.790992290794975,72.08029347659591,27.919706523404088,88.89525572545452,11.104744274545482,65.28191712915793,65.28191712915793,65.28191712915793,Green,None,Market-Implied Risk: 30; News & Sentiment: 51; Connectivity & Contagion: 58,"[('market_implied_risk_score', 29.81548184162916), ('news_sentiment_score', 50.5102044023595), ('connectivity_contagion_score', 58.209007709205025)]"
BBY,2026Q1,2026-01-31,0.72,0.32,0.1379004771642808,0.08,0.03,0.02,1.1074358640447974,14670000000.0,11272989500.0,2023000000.0,8504000000.0,7679000000.0,1164000000.0,1043000000.0,1986000000.0,41691000000.0,1069000000.0,1962000000.0,704000000.0,1258000000.0,47000000.0,831000000.0,,,Best Buy,Consumer Discretionary,Computer & Electronics Retail,S&P 500,764478,True,14670000000.0,,1738000000.0,8504000000.0,7679000000.0,1164000000.0,1043000000.0,1986000000.0,41691000000.0,1069000000.0,1962000000.0,704000000.0,1258000000.0,47000000.0,831000000.0,32318000000.0,7623000000.0,True,True,False,True,True,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,64.19999694824219,-0.01171323692195303,-0.03910508244801236,0.3638955241861491,-0.21383085299428406,True,False,False,False,False,False,2026-01-31,0,0,False,True,True,16,0,58.5,Quarterly assumption-heavy; use with caution,,0,False,,,,1947000000.0,-859000000.0,-0.44119157678479715,41.42553191489362,44.50000000000001,86.0,100.0,100.0,81.54299347550881,69.0,65.0,55.37179320223987,50.0,50.0,50.0,50.0,72.37942074197207,43.48248625866461,46.01741263564182,51.028191167619326,46.84269668730858,48,69.0,74.0,,True,68.53971037098603,74.0,26.0,False,58.935174566245905,True,81.32304908352239,18.676950916477608,74.9758931510127,25.0241068489873,35,76.0,60.966248422538044,39.033751577461956,70.9025474568996,29.097452543100403,84.15691311129581,15.843086888704192,68.93337183208754,68.93337183208754,68.93337183208754,Green,None,Market-Implied Risk: 47; News & Sentiment: 59; Connectivity & Contagion: 61,"[('market_implied_risk_score', 46.84269668730858), ('news_sentiment_score', 58.935174566245905), ('connectivity_contagion_score', 60.966248422538044)]"
BDX,2026Q1,2026-03-31,0.65,0.3,0.06,0.12,0.05,0.02,1.1,55325000000.0,10831400000.0,641000000.0,9255000000.0,8313000000.0,17621000000.0,,,21840000000.0,1678000000.0,3430000000.0,760000000.0,2670000000.0,613000000.0,2462000000.0,,,Becton Dickinson,Healthcare,Health Care Equipment,S&P 500,10795,True,55325000000.0,,641000000.0,9255000000.0,8313000000.0,17621000000.0,2994000000.0,6997000000.0,21840000000.0,1678000000.0,3430000000.0,760000000.0,2670000000.0,613000000.0,2462000000.0,11915000000.0,5278000000.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,157.22999572753906,-0.09170462533854284,0.02879679530406043,0.2587361277776513,-0.14647966166079307,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,22,0,43.0,Weak quarterly coverage; needs manual review or better data source,,0,False,,,,4753000000.0,16980000000.0,3.5724805386071954,7.753670473083197,55.0,87.5,62.12532435654674,83.76835236541598,55.0,78.0,75.0,55.00000000000001,50.0,50.0,50.0,50.0,66.82151963577364,57.199198826015106,63.54397870372478,62.25338972320116,60.99885575098035,40,85.0,74.0,,True,61.110759817886816,74.0,26.0,False,67.54588376622226,True,74.5018357996755,25.498164200324496,69.52387333835091,30.47612666164909,52,69.6,71.50866184118561,28.491338158814386,67.05061678675935,32.94938321324065,76.55455903450273,23.44544096549727,67.95519363730187,67.95519363730187,67.95519363730187,Green,None,Market-Implied Risk: 61; Accounting Integrity: 61; Financial Performance: 67,"[('market_implied_risk_score', 60.99885575098035), ('accounting_integrity_score', 61.110759817886816), ('financial_performance_score', 66.82151963577364)]"
BEN,2026Q1,2026-03-31,0.5715219672938568,0.0660601938445842,0.1046326862074829,0.0812430091808144,0.015,-0.0071856182094295,1.0,34109800000.0,19494500000.0,3569000000.0,7616768000.0,1312064000.0,2253300000.0,,903600000.0,9029700000.0,733600000.0,978700000.0,154500000.0,911600000.0,91300000.0,122800000.0,,789700000.0,Franklin Resources,Financials,Asset Management & Custody Banks,S&P 500,38777,True,32368300000.0,18179500000.0,3573900000.0,7616768000.0,1312064000.0,2362000000.0,772475000.0,949100000.0,8770700000.0,524900000.0,1066100000.0,154500000.0,911600000.0,94900000.0,125300000.0,,774500000.0,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,23.6200008392334,-0.09565285909978061,0.004409001207933416,0.3141644640911518,-0.1489630436125684,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,8,0,79.3,Usable quarterly coverage; some missing fields,,0,False,,,,947700000.0,-1315700000.0,-1.3883085364566845,10.380065717415116,66.77170490592148,98.3484951538854,100.0,93.92524644030668,72.03791034499511,69.37290275424432,55.0,50.0,50.0,50.0,50.0,50.0,72.828473288817,51.102250301983354,54.3059226514747,61.8394927312386,55.74922189489889,45,75.0,80.71856182094295,,True,76.34794900859708,80.71856182094295,19.281438179057048,False,64.72315293409454,True,79.46324237784837,20.536757622151626,80.79517230005865,19.204827699941347,75,65.0,69.71178043952341,30.28821956047659,78.03305994515571,21.966940054844287,93.61801003606101,6.381989963938992,73.85145035602133,73.85145035602133,73.85145035602133,Green,None,Market-Implied Risk: 56; News & Sentiment: 65; Connectivity & Contagion: 70,"[('market_implied_risk_score', 55.74922189489889), ('news_sentiment_score', 64.72315293409454), ('connectivity_contagion_score', 69.71178043952341)]"
BF-B,2026Q1,2026-01-31,0.5083112503011322,0.3306432185015658,0.048422066971814,0.1,0.05,0.02,2.7673202614379084,8302000000.0,4220000000.0,402000000.0,4234000000.0,1530000000.0,2745000000.0,983000000.0,1111000000.0,3975000000.0,869000000.0,598000000.0,167000000.0,431000000.0,122000000.0,87000000.0,,,Brown–Forman,Consumer Staples,Distillers & Vintners,S&P 500,14693,True,8086000000.0,4093000000.0,444000000.0,4195000000.0,1080000000.0,2733000000.0,830000000.0,1095000000.0,3975000000.0,869000000.0,598000000.0,167000000.0,431000000.0,122000000.0,87000000.0,1632000000.0,744000000.0,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,26.440000534057617,-0.05140334009655556,0.013445640973977602,0.4350373884441607,-0.1358800550331858,True,False,False,False,False,False,2026-01-31,0,0,False,True,True,12,0,68.9,Quarterly assumption-heavy; use with caution,,0,False,,,,1078000000.0,2343000000.0,2.173469387755102,8.836065573770492,74.16887496988679,85.20175861238256,83.26530612244898,88.13524590163935,49.211033485907,75.0,75.0,95.89106753812636,50.0,50.0,50.0,50.0,75.09703184782123,53.3614102434944,35.620326444479915,64.01999082780237,51.000575838592226,38,87.8,74.0,,True,73.01851592391061,74.0,26.0,False,65.58939747364248,True,84.30923434420204,15.69076565579796,79.34212828494303,20.65787171505697,30,78.0,69.90813862209501,30.09186137790499,76.16508790373464,23.834912096265356,85.9953597467158,14.004640253284194,73.46336023821178,73.46336023821178,73.46336023821178,Green,None,Market-Implied Risk: 51; News & Sentiment: 66; Connectivity & Contagion: 70,"[('market_implied_risk_score', 51.000575838592226), ('news_sentiment_score', 65.58939747364248), ('connectivity_contagion_score', 69.90813862209501)]"
BG,2026Q1,2026-03-31,0.7,0.3058895241298133,0.0178030939969732,0.0084795212732938,-0.0244030603665713,0.001996805111821,1.599409681227863,47576000000.0,11194600000.0,847000000.0,27094000000.0,16940000000.0,14553000000.0,3975000000.0,,80547000000.0,683000000.0,588000000.0,1749000000.0,-1161000000.0,705000000.0,821000000.0,76969000000.0,2264000000.0,Bunge Global,Consumer Staples,Agricultural Products & Services,S&P 500,1996862,True,44528000000.0,,1135000000.0,24391000000.0,15127000000.0,14051000000.0,3870000000.0,11678000000.0,70329000000.0,816000000.0,844000000.0,1723000000.0,-879000000.0,628000000.0,703000000.0,66920000000.0,2113000000.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,127.19999694824219,0.09072195123036253,0.4265259508435806,0.2843183702582017,-0.011808609835659789,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,4,0,89.6,Strong quarterly public-data coverage,,0,False,,,,2209000000.0,13706000000.0,6.2046174739701225,3.1333333333333333,47.50000000000001,87.058285690264,27.953825260298775,54.166666666666664,31.868729331315468,43.39180850931752,34.01862283504291,76.98819362455725,50.0,50.0,50.0,50.0,50.327347990829175,100.0,59.28027162363305,96.45741704930207,85.2458962243117,38,87.8,79.4009584664537,,True,67.92386568870532,79.4009584664537,20.5990415335463,False,75.2811525094046,True,64.38201630490273,35.617983695097266,71.2294041551283,28.770595844871707,30,78.0,89.32688380282119,10.673116197178814,73.41149728543438,26.58850271456562,63.86087278980467,36.13912721019533,69.90056377786132,69.90056377786132,69.90056377786132,Green,None,Financial Performance: 50; Collateral & Recovery: 64; Facility & Liquidity: 64,"[('financial_performance_score', 50.327347990829175), ('collateral_recovery_score', 63.86087278980467), ('facility_liquidity_score', 64.38201630490273)]"
BIIB,2026Q1,2026-03-31,0.3673765648795412,0.2132916823536195,0.1147335253077186,0.1380542194135287,0.0821792823685433,-0.0413423283169001,3.064590349794925,29483100000.0,10831400000.0,3382700000.0,9190400000.0,2998900000.0,6288500000.0,,3017900000.0,9937400000.0,1371900000.0,2590800000.0,167900000.0,2422900000.0,275100000.0,269300000.0,2435900000.0,2468400000.0,Biogen,Healthcare,Biotechnology,S&P 500,875045,True,29439500000.0,11182700000.0,3008500000.0,8974100000.0,3349400000.0,6286800000.0,1342400000.0,3055400000.0,9890600000.0,1292900000.0,2204600000.0,153800000.0,2050800000.0,267500000.0,779900000.0,2404200000.0,2433600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183.3300018310547,-0.0037496056156189894,0.03928576062557587,0.36666747356314455,-0.08872647129226885,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,2,0,94.8,Strong quarterly public-data coverage,,0,False,,,,1916300000.0,2905800000.0,1.5163596514115745,6.9658306070519815,88.26234351204587,94.00312382347853,89.83640348588426,79.8291530352599,74.92386437363389,80.7081329120293,88.65378471056299,96.88196783264975,50.0,50.0,50.0,50.0,82.56653040950494,59.82144015639397,45.555421072809246,73.38205861231934,59.586306613840854,40,85.0,84.13423283169001,,True,86.55011177109047,84.13423283169001,15.865767168309986,False,71.5631124297719,True,93.42865977485195,6.571340225148049,90.9002447408299,9.099755259170095,52,69.6,76.85646046218277,23.143539537817233,87.83163448633468,12.168365513665321,95.0977986646974,4.902201335302607,82.86102940052842,82.86102940052842,82.86102940052842,Green,None,Market-Implied Risk: 60; News & Sentiment: 72; Connectivity & Contagion: 77,"[('market_implied_risk_score', 59.586306613840854), ('news_sentiment_score', 71.5631124297719), ('connectivity_contagion_score', 76.85646046218277)]"
BK,2026Q1,2026-03-31,0.9192918469075736,0.0580249573922071,0.0168935223688686,0.2353614719469341,0.0025911949237511,0.0047300437920846,1.0,561517000000.0,516198000000.0,9486000000.0,12270000000.0,11441000000.0,32582000000.0,,3796000000.0,25327000000.0,5961000000.0,3305000000.0,1850000000.0,1455000000.0,16303000000.0,425500000.0,,,BNY Mellon,Financials,Asset Management & Custody Banks,S&P 500,1390777,True,472300000000.0,427492000000.0,5111000000.0,,,31873000000.0,,3581000000.0,20080000000.0,5549000000.0,6730000000.0,1553000000.0,5177000000.0,16303000000.0,,,,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,118.16096496582031,0.005765183130626239,0.01955573379523501,0.2609966079457031,-0.07037066760096222,True,False,False,False,False,False,2026-03-31,0,0,False,True,True,7,0,81.9,Usable quarterly coverage; some missing fields,,0,False,,,,22689500000.0,23096000000.0,1.0179157760197448,1.3917377169846041,16.141630618485284,98.54937606519482,94.82084223980254,27.834754339692083,31.262348245912403,93.53614719469341,46.727463282500736,50.0,50.0,50.0,50.0,50.0,56.54139577625348,54.88893344880875,63.16723200904948,78.88879971971133,65.64832172585652,45,75.0,78.58098686237462,,True,68.55689526060166,78.58098686237462,21.419013137625385,False,64.7865795958043,True,62.3502373261219,37.6497626738781,71.6589789016454,28.341021098354602,75,65.0,74.4390606957963,25.5609393042037,71.54552692147251,28.454473078527485,79.83449647616365,20.16550352383635,66.73067603080177,66.73067603080177,66.73067603080177,Green,None,Financial Performance: 57; Facility & Liquidity: 62; News & Sentiment: 65,"[('financial_performance_score', 56.54139577625348), ('facility_liquidity_score', 62.3502373261219), ('news_sentiment_score', 64.7865795958043)]"
